text,ratings.overall
"['great', 'time', 'dc', 'fine', 'hotel', 'staff', 'great', 'service', 'ok']",4.0
"['lovely', 'birthday', 'weekend', 'fine', 'service', 'comfortable', 'moden', 'room', 'good', 'location', 'easy', 'get', 'metro', 'cab']",4.0
"['pleasant', 'room', 'good', 'service', 'restaurant', 'hotel', 'good', 'quite', 'reasonable']",5.0
"['great', 'service', 'lovely', 'room', 'well', 'equipped', 'serviced', '\n', 'food', 'pretty', 'good', 'excellent', 'atmosphere', 'bar', '\n', 'staff', 'pleasant']",5.0
"['room', 'average', 'around', '250', 'night', 'however', 'money', 'worth', 'hotel', 'great', 'staff', 'awesome', 'amenity', 'location', 'also', 'pristine']",5.0
"['engaging', 'associate', 'room', 'clean', 'date']",5.0
"['hotel', 'expensive', 'worth', 'every', 'dime', 'back', 'next', 'business', 'trip']",5.0
"['stayed', '10', 'day', 'dc', 'trip', 'perfect', 'base', 'camp', 'exploring', 'dc', 'expedia', 'airfarehotel', 'pairing', 'deal', 'saved', 'money', 'made', 'good', 'value']",4.0
"['located', 'one', 'best', 'area', 'washington', 'dc', 'close', 'nightlife', 'well', 'business', 'meeting', 'hotel', 'service', 'quality', 'great']",5.0
"['beautiful', 'hotel', 'middle', 'city', 'far', 'white', 'house', 'great', 'scenery', 'tasty', 'food', 'plus', 'good', 'service']",5.0
"['hotel', 'finished', 'went', 'thing', 'missing', 'nevertheless', 'quality', 'service', 'food', 'room', 'perfect']",4.0
"['great', 'hotel', 'beautiful', 'room', 'wonderful', 'location', 'dupont', 'circle', 'convenient', 'metro', 'great', 'shop', 'food', 'amazing', 'amenity']",5.0
"['stayed', 'different', 'place', 'dc', 'nice', 'accomadating']",5.0
"['nicely', 'refurbished', 'property', 'great', 'central', 'location', 'attention', 'detail', 'expect', 'staff', 'kimpton', 'hotel']",5.0
"['great', 'location', 'beautiful', 'wide', 'hallway', 'outstanding', 'staff', 'ate', 'restaurant', 'meal', 'fabulous', 'would', 'definitely', 'stay']",5.0
"['business', 'mtg', 'excellent', 'service', 'great', 'attentive', 'staff']",5.0
"['got', 'overnight', 'babysitter', 'stayed', 'monaco', ' ', 'great', 'location', 'fun', 'hotel', 'design', 'feel', 'make', 'great', 'short', 'escape']",5.0
"['really', 'great', 'hotel', 'exceptional', 'service', 'reception', 'team', 'great', ' ', 'made', 'stay', 'really', 'comfortable']",5.0
"['clean', 'well', 'located', 'hotel', 'staff', 'went', 'beyond', 'help', 'u', 'direction', 'restaurant', 'downloading', 'document', 'free', 'chrage']",5.0
"['spacious', 'room', 'morning', 'coffeetea', 'lobby', 'excellent', 'restaurant', 'lounge', '\n', 'staff', 'exceptionally', 'well', 'trained', 'sincere', 'best']",5.0
"['staff', 'went', 'beyond', 'make', 'life', 'easier', 'food', 'remarkable']",4.0
"['great', 'location', 'pleasant', ' ', 'effecient', 'employee', 'jennifer', 'kelly', 'mitch', 'kimberlee', 'went', 'extra', 'mile', 'help', 'friend']",5.0
"['love', 'place', 'staff', 'attentive', 'bar', 'poste', 'perfect', 'cocktail', 'work']",5.0
"['great', 'location', '\n', 'great', 'service', '\n', 'received', 'upgrade', 'suite', 'amazing', '\n', 'loved', 'added', 'touch', 'nemo', 'goldfish']",5.0
"['nice', 'hotel', 'beautiful', 'lobby', 'great', 'staff', '\n', 'location', 'perfectdecent', 'distance', 'area', 'attraction']",4.0
"['stayed', '4', 'night', ' ', 'recently', 'renovated', 'suite', 'full', 'kitchen', 'modern', 'decor', 'soooooocomfortable', '\n', 'location', 'perfect']",5.0
"['clean', 'well', 'presented', 'hotel', 'great', 'staff', 'located', 'good', 'position', 'close', 'everything', 'tourist', 'may', 'want', 'see']",4.0
"['staff', 'attentive', 'yet', 'made', 'feel', 'like', 'friend', 'year']",5.0
"['good', 'location', 'friendly', 'staff', 'love', 'accommodation', 'really', 'wonderful', 'hotel']",5.0
"['lovely', 'setting', 'nice', 'staff', 'perfect', 'location', 'touring']",5.0
"['room', 'comfortable', 'clean', 'everything', 'recently', 'renovated', 'new', 'modern']",4.0
"['good', 'hotel', 'good', 'service', 'location', 'problem', 'park', '45', 'per', 'night']",4.0
"['nice', 'motel', 'friendly', 'helpful', 'staff', 'tasteful', 'decor', 'comfortable', 'accomodations']",5.0
"['good', 'choice', 'selecting', 'washington', 'c', 'hotel', 'property', 'excellent', 'location', 'convenient']",4.0
"['first', 'time', 'regular', 'another', 'hotel', 'booked', 'room', 'beautiful', 'service', 'perfect', 'great', 'hotel', 'competitive', 'price']",5.0
"['stayed', '1', 'night', 'service', 'excellent', 'room', 'clean', 'spacious', 'location', 'great', 'downtown', 'walk']",5.0
"['8000', 'parking', 'fee', 'end', 'night', 'stay', 'ask', 'parking', 'fee', 'book', 'found', 'hard', 'way', 'hope', 'help']",3.0
"['room', 'beautiful', 'bed', 'real', 'comfortable', 'service', 'excellent', 'staff', 'outstanding']",5.0
"['although', 'business', 'really', 'enjoyed', 'atmosphere', 'hotel', 'even', 'renovation']",5.0
"['highly', 'recommend', 'madison', 'leisure', 'business', 'travelthey', 'deliver', 'exceptional', 'experience', 'acceptable', 'price']",5.0
"['attentive', 'staff', 'great', 'location', 'well', 'appointed', 'room']",5.0
"['staff', 'wonderful', 'room', 'nice', 'third', 'stay', 'madison', 'enjoyed']",5.0
"['nice', 'stay', 'hotel', 'staff', 'printed', '4page', 'document', 'quickly', 'graciously', 'nice', 'ambience', 'convenient', 'location', 'overall', 'nice']",5.0
"['nice', 'place', 'stay', 'wa', 'dc', 'business', 'trip', 'couple', 'day']",4.0
"['loved', 'hotel', 'great', 'location', 'helpful', 'question', 'best', 'bed', 'ever']",5.0
"['great', 'location', 'excellent', 'staff', 'service', 'expensive', 'parking', 'wifi', 'charge', 'good', 'deal', 'priceline']",5.0
"['good', 'hotel', 'away', 'activity', 'dc', 'bring', 'walking', 'shoe', 'plan', 'using', 'cab']",4.0
"['great', 'hotel', 'excellent', 'business', 'location', 'outstanding', 'staff', 'facility']",5.0
"['mattered', 'response', 'staff', 'question', 'request', 'terrific', 'job', '\n', 'complaint', 'whatsoever']",5.0
"['nice', 'hotel', ' ', 'located', 'near', 'metro', 'good', 'restaurant', ' ', 'hope', 'go', 'back', 'soon']",4.0
"['could', 'go', 'walking', 'white', 'house', 'verey', 'well', 'located', 'bigest', 'room', 'employer', 'friendly']",5.0
"['thorughly', 'enjoyed', 'stay', 'got', 'good', 'deal', 'priceline', 'well', 'located', 'friendly', 'staff', 'nice', 'room', 'would', 'higly', 'recommend', 'others']",4.0
"['hotel', 'lovely', 'service', 'location', 'room', 'size', 'great', 'would', 'definitely', 'stay']",5.0
"['usual', 'stay', 'great', 'hotel', 'even', 'noise', 'daily', 'protestors', ' ', 'back', 'soon', ' ', 'looking', 'forward', 'next', 'stay']",5.0
"['good', 'solid', 'hotel', 'friendly', 'staff', 'etc', 'poor', 'breakfast', 'otherwise', 'excellent']",4.0
"['fantastic', 'location', 'close', 'site', 'restaurant', 'bar', 'dc', 'beautiful', 'hotel', 'clean', 'would', 'definitely', 'recommendreturn']",5.0
"['kimpton', 'touch', 'member', ' ', 'love', 'kimptons', 'topaz', 'great', 'hotel']",5.0
"['found', 'gem', 'advisor', 'right', 'great', 'place', 'middle', 'everything', 'first', 'time', 'kimpton', 'hotel', 'return']",5.0
"['great', 'service', 'nice', 'hotel', 'centric', 'area', 'free', 'wine', '5', '6', 'pm', 'evey', 'day', 'charming', 'atmosphere', 'would', 'return']",5.0
"['stay', 'topaz', 'great', 'brought', 'dogand', 'staff', 'could', 'friendlier', 'helpful']",5.0
"['metro', 'station', 'close', 'hot', 'club', 'called', 'lucky', 'right', 'near', 'washington', 'crazy', 'night', 'life', 'dupont', 'right', 'hotel']",5.0
"['stayed', 'hotel', '22', 'year', 'old', 'daughter', '82', 'year', 'old', 'mother', 'met', 'need', 'staff', 'friendly', 'helpful']",5.0
"['daughter', 'seperate', 'room', 'first', 'impression', 'wow', 'well', 'ny', 'response', 'samewow']",5.0
"['loved', 'spacious', 'room', 'kitchenette', 'made', 'traveling', '6', 'mo', 'old', 'much', 'easier', 'hotel', 'staff', 'wonderful']",5.0
"['great', 'room', 'friendly', 'service', 'great', 'location', 'king', 'room', 'trendy', 'nicely', 'appointed', 'bed', 'amazing', 'great', 'hotel', 'fun', 'part', 'dc']",5.0
"['room', 'large', 'ubran', 'hotel', 'room', 'really', 'quiet', 'staff', 'quite', 'helpful', 'friendly', 'wonderful', 'place', 'price']",5.0
"['beautiful', 'room', 'perfectly', 'quiet', 'good', 'room', 'service', 'felt', 'like', 'escape', 'somewhere', 'much', 'exotic', 'downtown', 'dc']",5.0
"['elegant', 'old', 'world', 'hotel', 'charm', 'large', 'well', 'appointed', 'room', 'near', 'white', 'house', 'bed', 'comfortable', 'superb', 'front', 'desk', 'staff', 'concierge']",4.0
"['went', 'weekend', '29', '30', '1', 'july', 'great', 'service', 'nice', 'hotel', 'excellent', 'position', 'next', 'white', 'house', 'definitely', 'go', 'back']",5.0
"['spacy', 'beautifully', 'furnished', 'hotel', 'staff', 'polite', 'simply', 'excellent', '2min', 'walk', 'white', 'house']",5.0
"['stay', 'gorgeous', 'historic', 'welllocated', 'dc']",5.0
"['excellent', 'location', 'fantastic', 'room', 'upscale', 'hotel', 'priced', 'reasonably']",5.0
"['great', 'location', 'good', 'reception', 'staff', 'good', 'room', 'pricey', 'extra', ' ', 'walk', '5', 'minute', 'cheaper', 'meal']",5.0
"['staff', 'incredibly', 'helpful', 'concierge', 'meal', 'recommendation', 'spot', 'ca', 'nt', 'beat', 'location', 'siteseeing']",5.0
"['great', 'place', 'stay', 'dc', '5', 'star', 'way', 'everyone', 'came', 'contact', 'u', 'welcomed', 'u', '\n', 'great', 'location', 'atractions']",5.0
"['absolutely', 'wonderful', 'room', 'perfect', 'staff', 'exceptional', 'best', 'location', 'ever', '\n', 'definately', 'worth', 'every', 'penny']",5.0
"['really', 'awesome', 'historic', 'hotel', 'great', 'location', '1', 'block', 'white', 'house']",5.0
"['recommend', 'hotel', 'anyone', 'room', 'fabulous', 'near', 'everything', 'could', 'want', 'see', 'dc']",5.0
"['elegant', 'historic', 'hotel', 'conveniently', 'located', 'large', 'well', 'appointed', 'room', 'nt', 'miss', 'round', 'robin', 'bar', 'good', 'value', 'dc']",4.0
"['great', 'hotel', 'everything', 'fine', 'dine', 'end', 'turn', 'nice', 'place']",5.0
"['excellent', 'around', ' ', 'hotel', 'room', 'large', 'even', 'standard', 'double', 'service', 'wonderful', 'hotel', 'well', 'appointed', 'well', 'maintained']",5.0
"['willard', 'luxourious', 'close', 'alot', 'sight', 'want', 'go', 'sightseeing', 'suggest', 'stay', 'one', 'problem', 'price']",4.0
"['great', 'business', 'hotel', ' ', 'try', 'request', 'gold', 'floor']",4.0
"['great', 'room', 'nice', 'ground', 'exceptional', 'service', 'stayed', 'gold', 'floor', 'regular', 'floor', 'superb']",5.0
"['stayed', 'gold', 'floor', 'comparable', 'four', 'season', 'service', 'quality', 'gret', 'location', 'ca', 'nt', 'miss', 'choice']",5.0
"['two', 'night', 'mediccal', 'meeting', 'staff', 'helpful', 'polite', 'food', 'drink', 'solid', 'awesome', 'solid', 'room', 'outstanding']",4.0
"['service', 'fairmont', 'excellent', 'staff', 'attentive', 'time']",5.0
"['flawless', 'service', 'lovely', 'spacious', 'room', 'fabulous', 'staff', 'accommodating', 'friendly', 'helpful']",5.0
"['recently', 'stayed', 'club', 'level', 'perfect', 'servicegreat', 'room', 'would', 'change', 'thing']",5.0
"['room', 'huge', 'lot', 'closet', 'inside', 'pool', 'great', 'service']",4.0
"['magnificent', 'room', 'bright', 'striking', 'lobby', 'sunroom', 'adjacent', 'courtyard']",5.0
"['top', 'hotel', 'fantastic', 'helpful', 'staff', 'great', 'bar', 'lounge', 'area', 'would', 'definately', 'stay', 'great', 'location']",5.0
"['perfectly', 'good', 'business', 'hotel', 'wash', 'dc', 'lobby', 'could', 'le', 'suburban', 'much', 'quibble']",4.0
"['great', 'service', 'great', 'location', 'wonderful', 'spa']",4.0
"['good', 'restaurant', 'within', 'walking', 'distance']",4.0
"['stayed', 'carlye', 'suite', 'service', 'extremly', 'great', 'esp', 'david', 'made', 'u', 'felt', 'home']",5.0
"['friendly', 'staff', 'excellent', 'room', 'nearby', 'dupont', 'circle', 'good', 'quality', 'inexpensive']",5.0
"['friendly', 'desk', 'staff', 'great', 'neighborhood', 'easy', 'access', 'metro', 'sight']",4.0
"['big', 'room', '4', 'people', 'easy', 'walk', 'either', 'white', 'house', 'georgetown', 'good', 'hotel', 'reasonable', 'price']",4.0
"['staff', 'always', 'friendly', 'welcoming', 'bar', 'stay', 'open', 'longer', 'experience', 'always', 'good']",4.0
"['stay', 'wonderful', 'real', 'joy', 'vacation', 'town', 'feeling', 'away', 'time', 'thank', 'much', 'happy', 'new', 'year', '\n', 'karen']",5.0
"['stayed', 'hotel', 'apartment', 'painted', 'find', 'staff', 'wonderful', 'room', 'lovely', 'bed', ' ', 'truly', 'amazing']",5.0
"['charming', 'nice', 'amenity', 'room', 'including', 'kitchenette', 'walking', 'distance', 'metro', 'grocery', 'store', 'restaurant']",4.0
"['boutique', 'hotel', 'upscale', 'quiet', 'neighborhood', 'diverse', 'selection', 'restaurant', 'nearby']",5.0
"['big', 'room', ' ', 'clean', ' ', 'good', 'location', 'good', 'service', 'enjoyed', 'staying', 'ther', 'two', 'day']",4.0
"['spacious', 'room', 'free', 'coffee', 'room', 'good', 'shower', 'service', 'smile', 'even', 'arriving', '0200', 'checkin']",5.0
"['problem', 'breakfast', 'value', 'expensive', 'nt', 'real', 'problem', 'lot', 'option', 'neighbourhood']",5.0
"['big', 'room', 'reasonable', 'breakfast', 'buffet', 'value', 'nice', 'front', 'desk', 'staff', 'location', 'super', 'convenient', 'neighborhood', 'terrific']",4.0
"['one', 'best', 'around', 'place', 'stay', 'dc', 'area', 'everything', 'u', 'need', 'within', 'walking', 'distance', 'highly', 'recommend']",5.0
"['staff', 'excellent', 'david', 'manager', 'taj', 'barkeep', 'good', 'work', 'guy', 'rm']",4.0
"['carlyle', 'basic', 'covered', 'temperpedic', 'mattress', 'kitchenette', 'metro', 'close', 'wonderful', 'staff', 'neighborhood', 'fun']",5.0
"['great', 'stay', 'hotel', 'george', 'washington', 'dc', 'great', 'locationfriendly', 'staffand', 'great', 'room']",5.0
"['staff', 'amazingfriendly', 'efficient', 'helpfulenjoyed', 'stay', 'nt', 'want', 'leave']",5.0
"['close', 'attraction', 'transportation', 'staff', 'helpful', 'friendly']",5.0
"['beautiful', 'hotel', 'great', 'staff', 'location', 'could', 'better']",5.0
"['generous', 'room', 'great', 'service', 'excellent', 'location', 'train', 'metro', 'perfect', 'dc', 'base', 'business']",4.0
"['stayed', 'three', 'night', 'found', 'good', 'room', 'well', 'appointed', 'clean', 'staff', 'helpful']",4.0
"['really', 'comfortable', 'room', 'great', 'bed', 'outstanding', 'staff', 'wine', 'reception', 'added', 'bonus', 'excellent', 'value', 'enough', 'luxury']",4.0
"['stayed', 'forbusiness', 'nice', 'room', 'service', 'great', '2', 'block', 'capitol', 'union', 'station', 'downside', 'vending', 'machine']",5.0
"['sirrah', 'mike', 'provided', 'great', 'customer', 'service', 'five', 'day', 'stay', 'hotel']",4.0
"['great', 'environment', 'location', 'room', 'service', 'friendliest', 'doorman', 'ever', 'reasonable', 'price', 'excellent', 'stay']",5.0
"['friendly', 'helpful', 'staff', 'beautiful', 'hotel', 'great', 'location']",5.0
"['hotel', 'george', 'staff', 'make', 'feel', 'special', 'attentive', 'room', 'nicely', 'appointed', 'quiet', 'comfortable']",5.0
"['great', 'location', 'accessing', 'national', 'mall', 'congress']",5.0
"['great', 'location', 'block', 'union', 'station', '\n', 'easy', 'walk', 'capitol', '\n', 'complimentary', 'wine', 'afternoon']",5.0
"['would', 'definitely', 'recommend', 'hotel', 'stay', 'washington', 'dc', 'hotel', 'choice', 'stay', 'next', 'visit']",5.0
"['everything', 'exceeded', 'expectation', 'staff', 'exceedingly', 'helpful', 'food', 'resturant', 'wonderful']",5.0
"['never', 'felt', 'welcome', 'hotel', 'hotel', 'george', 'great', 'ca', 'nt', 'say', 'enough', 'great', 'staff']",5.0
"['stay', 'hotel', 'george', 'perfect', 'everyone', 'extremely', 'courteous', 'friendly', 'bed', 'comfortable', 'bed', 'ever', 'slept']",5.0
"['beautiful', 'quiet', 'small', 'hotel', 'great', 'restaurant', 'bar', 'site', 'much', 'nicer', 'local', 'big', 'chain', 'hotel']",5.0
"['great', 'small', 'hotel', 'dc', 'good', 'restaurant', 'reasonably', 'well', 'located', 'near', 'sight', 'excellent', 'restaurant', 'ideal', 'comfortable', 'short', 'stay']",5.0
"['friendly', 'hotel', 'clean', 'fresh', 'decor', 'excellent', 'restaurant', 'location', 'close', 'station', 'sight']",4.0
"['clean', 'comfortable', 'great', 'food', 'one', 'hotel', 'walking', 'distance', 'capitol', 'hill', 'museum', 'highly', 'recommend', 'location']",5.0
"['hotel', 'george', 'beautiful', 'quiet', 'luxurious', 'clean', 'staff', 'personable', 'helpful', 'respectful', 'value', 'superb']",5.0
"['hotel', 'room', 'amazing', 'close', 'enough', 'museum', 'monument', 'u', 'walk', 'bed', 'comfortable', 'quiet']",5.0
"['love', 'place', ' ', 'close', 'business', 'capitol', 'hill', 'exceptional', 'service', 'staff', 'really', 'give', 'white', 'glove', 'treatment']",5.0
"['overall', 'experience', 'excellent', 'always', 'feel', 'special', 'guest', 'staff', 'outstanding', 'every', 'measure']",5.0
"['outstanding', 'service', 'comfort', 'one', 'must', 'stay', 'hotel', 'washington', 'dc']",5.0
"['especially', 'appreciate', 'always', 'greated', 'michael', 'love', 'warm', 'comforting', 'attitude', 'make', 'smile', 'start', 'day', 'right']",5.0
"['good', 'hotel', '\n', 'expensive', 'internet', '\n', 'teacoffee', 'making', 'facility', 'room', '\n', 'close', 'union', 'station', ' ', 'national', 'mall', 'etc']",4.0
"['beautiful', 'hotel', 'clean', 'convenient', 'excellent', 'service', 'chic', 'loved']",5.0
"['place', 'top', 'notch', 'complaint', 'plus', 'comfortable', 'bed', 'ever', 'experienced']",5.0
"['great', 'hotel', 'centre', 'dc', 'small', 'good', 'bar', 'restaurant', 'gym', 'service', 'good', 'room', 'bit', 'small', 'generally', 'good']",5.0
"['really', 'wonderful', 'hotel', 'expensive', 'real', '5', 'experience', 'sheet', 'thread', 'count', 'high', 'like', 'sleeping', 'cloud']",5.0
"['great', 'stay', 'great', 'location', 'really', 'enjoyed', 'stay', 'well', 'looked', '\n', 'service', 'good', 'dinning', 'good']",4.0
"['worthy', 'relais', ' ', 'chateau', 'brand', 'terrific', 'hotel', 'outstanding', 'service', 'excellent', 'location']",5.0
"['stayed', 'many', 'washington', 'dc', 'hotel', 'none', 'better', 'personal', 'attention', 'detail', 'friendly', 'staff', 'beautiful', 'room', 'make', 'must', 'stay']",5.0
"['lovely', 'city', 'hotel', 'boutique', 'quality', 'warm', 'knowledgeable', 'staff', 'treated', 'u', 'like', 'treasured', 'guest', 'first', 'visit']",5.0
"['hotel', 'absolutely', 'incredible', 'enjoyed', 'stay', 'staff', 'friendly', 'attentive', 'food', 'great']",5.0
"['great', 'location', 'friendly', 'staff', 'gorgeous', 'hotel', 'back']",5.0
"['one', 'nicest', 'hotel', 'ever', 'stayed', 'everything', 'top', 'notch', 'immaculate', 'service', 'beyond', 'expectation']",5.0
"['loved', 'ca', 'nt', 'think', 'single', 'criticism', ' ', 'liked', 'taken', 'bed', 'home']",5.0
"['classic', '5star', 'luxury', 'hotel', 'excellent', 'gym', 'pool', 'wonderful', 'location', 'georgetown', 'would', 'stay', 'washington']",5.0
"['service', 'excellent', 'food', 'amazing', 'overall', 'enjoyed', 'stay']",5.0
"['top', 'line', 'food', 'room', 'definitely', 'worth', 'every', 'dollar', 'spent', 'spa', 'highly', 'recommended']",5.0
"['great', 'hotel', 'convenient', 'location', 'excellent', 'restaurant', 'friendly', 'professional', 'staff', 'highly', 'recommended']",5.0
"['awesome', 'location', 'unbelievable', 'service', 'clean', 'family', 'friendly', 'room', 'nothing', 'bad', 'say', 'staycant', 'wait', 'go', 'back']",5.0
"['spent', '4th', 'july', 'excellent', 'place', 'everything', 'perfect', 'got', 'nice', 'upgrade', 'west', 'wing', 'suite']",5.0
"['clean', 'nice', 'comfortable', 'easy', 'access', 'georgetown', 'shopping']",5.0
"['terrific', 'service', 'room', 'well', 'appointed', 'although', 'generally', 'small', 'come', 'service', 'need', 'pay']",5.0
"['four', 'season', 'stately', 'elegant', 'room', 'offered', 'great', 'view', 'washington', 'dc', 'staff', 'member', 'nice']",5.0
"['complaint', '50', 'bar', 'tab', '4', 'coke', 'hot', 'tea', ' ', 'yikes']",5.0
"['balance', 'seclusion', 'central', 'location', 'far', 'mall', 'also', 'quiet', 'neighborhood', 'good', 'service', 'accommodating']",4.0
"['service', 'accommodation', 'highest', 'quality', '\n', 'conference', 'room', 'need']",5.0
"['absolutely', 'top', 'hotel', 'great', 'service', 'staff', 'like', 'big', 'family', 'working', 'together', 'make', 'everyone', 'feel', 'comfortable']",5.0
"['say', 'great', 'service', 'great', 'hotel', 'great', 'location']",5.0
"['flawless', 'comfort', 'tranquility', 'big', 'city', 'cheap', 'worth']",5.0
"['fantastic', 'stay', 'everything', 'spotlessly', 'clean', 'staff', 'extremely', 'helpful', 'great', 'location', 'dc']",5.0
"['little', 'bad', 'location', 'hotel', 'little', 'offer', 'food', 'good']",1.0
"['comfortable', 'bed', 'great', 'complimentary', 'transportation', 'good', 'location', 'near', 'georgetown', 'enjoyed', 'food', 'well']",5.0
"['great', 'hotel', 'large', 'room', 'great', 'service', 'downside', 'breakfast', 'prefer', 'buffet']",5.0
"['spacious', 'room', 'wonderful', 'bathroom', 'excellent', 'service', 'good', 'location', 'georgetown', '\n', 'breakfast', 'wonderful']",5.0
"['dozen', 'time', 'first', 'choice', 'hotel', 'dc', 'area', 'clean', 'room', 'excellent', 'restaurant', 'superb', 'service', 'attentive', 'staff']",5.0
"['perfect', 'hotel', 'business', 'trip', 'washington', 'dc', 'convenient', 'location', 'great', 'room', 'nice', 'decoration']",4.0
"['others', 'complained', 'couple', 'thing', 'open', 'shower', 'thought', 'great', 'got', 'average', 'room', 'still', 'topnotch']",5.0
"['attending', 'conference', 'hotel', 'arrangments', 'without', 'hitch', 'gym', 'really', 'much', 'better', 'hotel', 'standard', 'view']",5.0
"['service', 'really', 'great', 'hotel', 'newly', 'furnished', 'room', 'relaxing']",5.0
"['gracious', 'welcoming', 'front', 'desk', 'service', 'andrea', 'asian', 'style', 'room', 'modern', 'walk', 'shower', 'best', 'hotel', 'stayed', 'dc', 'back']",5.0
"['hard', 'find', 'could', 'done', 'better', 'fantastic', 'experience', 'start', 'finish', 'price']",5.0
"['park', 'hyatt', 'exceeded', 'expectation', 'every', 'way', 'truly', '5star', 'experience']",5.0
"['wedding', 'weekend', 'beautiful', 'hotel', 'fantastic', 'staff', 'perfect', 'location', 'highly', 'recommend']",5.0
"['beautiful', 'large', 'room', 'clean', 'bestinclass', 'staff', 'conference', 'facility', 'quite', 'live', 'standard', 'rest', 'hotel']",5.0
"['excellent', '¡', '¡', '¡', '\n', 'good', 'absolutely', 'recommend', 'hotel', '¡', '¡', '¡']",5.0
"['phone', 'communication', 'room', 'canada', 'phoned', 'least', '15', 'time', 'could', 'leave', 'message', 'room', 'staff', 'helpful']",1.0
"['clean', 'fresh', 'comfortable', 'room', 'pricey', 'room', 'bit', 'smallish', 'overall', 'good', 'experience']",4.0
"['family', '5', '3', 'kid', 'love', 'great', 'space', 'location', 'people']",5.0
"['next', 'door', 'white', 'houseawesome', 'staffgreat', 'service', 'clean']",4.0
"['decor', 'good', 'upholstery', 'excellent', 'customer', 'service', 'appalling']",3.0
"['loved', 'hotel', 'stayed', 'back', 'visiting', 'dc', 'friend', 'would', 'certainly', 'stay', 'next', 'time', 'visit']",5.0
"['recommend', 'hotel', 'stay', 'next', 'trip', 'dc']",5.0
"['stayed', '4', 'night', 'easy', 'walk', 'mall', 'metro', 'station', 'staff', 'friendly', 'room', 'nice', 'lot', 'space', 'restaurant', 'stair', 'good']",5.0
"['went', 'buseinss', 'great', 'location', 'great', 'bar', 'great', 'room', 'really', 'liked', 'hotel', 'stay', 'whether', 'business', 'vacation']",5.0
"['near', 'white', 'house', 'otherwise', 'boring', 'area', 'high', 'standard', 'excellent', 'breakfast', 'service', 'like', 'luxury', 'budget']",5.0
"['service', 'prompt', 'room', 'clean', 'tastefully', 'decorated', 'bed', 'comfortable', 'location', 'dc', 'tough', 'beat']",5.0
"['staff', 'incredible', 'service', 'excellent']",5.0
"['perfect', 'location', 'amazing', 'service', 'comfortable', 'large', 'room', 'bad', 'thing', 'say', 'stay']",5.0
"['throughly', 'enjoyed', 'stay', 'sofitel', 'guy', 'hospitality', 'fine', 'art']",5.0
"['enjoyed', 'staying', 'family', 'room', 'comfortable', 'location', 'convenient', 'walking', 'friendly', 'helpful', 'staff']",5.0
"['great', 'place', 'stay', 'close', 'museum', 'monument', 'etc', 'comfortable', 'bed', 'great', 'bar', 'restaurant']",5.0
"['terrific', 'hotel', 'excellent', 'food', 'professional', 'service', 'bit', 'slow', 'restaurant']",5.0
"['return', 'guest', 'love', 'hotel', 'location', 'perfect', 'business', 'often', 'pricey', 'got', 'reasonable', 'rate', 'visit']",5.0
"['good', 'hotel', 'good', 'service', 'good', 'location', 'reasonable', 'cost']",5.0
"['excellent', 'hotel', 'great', 'service', 'breakfast', 'fantastic', 'best', 'hotel', 'ever', 'stayed', 'simply', '5', 'awesome', 'ca', 'n’t', 'say', 'much']",5.0
"['elegance', 'surpassed', 'comfort', 'thoughtfulness', 'staff', 'design', 'return', 'dc', 'ill', 'staying']",5.0
"['beautifull', 'stay', 'week', 'end', '\n', 'friendly', 'staff', 'busy', 'bar', 'beautifull', 'room', '\n', 'loved']",5.0
"['best', 'attention', 'personalized', 'every', 'detail', 'tried', 'make', 'feel', '\n', 'like', 'royalty', 'member']",5.0
"['hotel', 'sumptuousone', 'klimtons', 'boutique', 'job', 'ate', 'oval', 'room', 'citronelleboth', 'top', 'rating']",5.0
"['definitely', 'good', 'joint', 'meeting', 'visitor', 'whatever', 'whenever']",4.0
"['clean', 'walk', 'ot', 'place', 'want', 'see', '2', 'minute', 'walk', 'white', 'house']",4.0
"['beautiful', 'hotel', 'staff', 'friendly', 'accommodating', 'room', 'nice', 'big', 'street', 'noise', 'great', 'location']",5.0
"['simply', 'best', 'hotel', 'area', 'room', 'food', ' ', 'service', 'location', '1st', 'class']",5.0
"['stayed', '3', 'night', 'sofitel', ' ', 'service', 'location', 'exceptional', 'room', 'fantastic', 'could', 'nt', 'wanted', 'better']",5.0
"['pleased', 'stay', 'really', 'nice', 'staff', 'would', 'recommend', 'impressive', 'room']",4.0
"['perfect', 'hotel', 'dc', 'trip', 'right', 'amount', 'hipness', 'trendiness', 'along', 'awesome', 'location']",5.0
"['great', 'service', 'great', 'wine', 'happy', 'hour', '\n', 'nice', 'room', 'everything', 'wonderful']",5.0
"['outstanding', 'service', 'design', ' ', 'lovely', 'amenity', 'highly', 'recommend']",5.0
"['great', 'room', 'hotel', 'good', 'job', 'sticking', 'shade', 'grey', 'large', 'chain', 'provide']",4.0
"['excellent', 'service', 'friendly', 'staff', 'chance', 'use', 'pool', ' ', 'looked', 'good', 'would', 'certainly', 'use', 'dc']",5.0
"['excellent', 'hotel', 'departements', '\n', 'friendly', 'unpretentious', 'staff', 'great', 'food', 'perfect', 'location', '\n', 'recommend', 'highly']",4.0
"['upgraded', 'room', 'good', 'dark', ' ', 'closet', 'space', 'hopeless', 'lift', 'dreadful', 'location', 'good', ' ', 'overall', 'tad', 'disappointing']",3.0
