text,ratings.overall
"['good', 'location', 'downtown', 'houston', 'five', 'minute', 'walk', 'convention', 'center']",5.0
"['lovely', 'dining', 'accommodation', 'hospitable', 'friendly', 'staff']",5.0
"['stay', 'wonderful', 'staff', 'great', 'room', 'service', 'breakfast', 'delicious', 'location', 'ideal', 'overall', 'great', 'place', 'stay']",5.0
"['awful', 'houston', 'traffic', 'well', 'worth', 'driving', 'stay', 'hotel', 'definitely', 'back']",5.0
"['hotel', 'highly', 'recommend', 'service', 'cleanliness', 'location', 'othe', 'store', 'nice', 'restaurant']",5.0
"['enjoyable', 'motel', 'good', 'location', 'near', 'working', 'fast', 'food', 'restarant', 'nearby', '\n', 'shopping', 'center', 'across', 'street']",5.0
"['nt', 'stay', 'unless', 'want', 'car', 'burglarized']",1.0
"['nice', 'time', 'clean', 'nice', 'people', 'staff', 'close', 'everything']",5.0
"['clean', 'hotel', 'comfortable', 'room', 'bed', 'friendly', 'staff', 'standard', 'breakfast', 'would', 'stay']",5.0
"['reliable', 'internet', 'breakfast', 'great', 'location', 'friendly', 'staff', 'great', 'value', 'highly', 'recommended', 'visit', 'medical', 'center']",5.0
"['clean', 'friendly', 'staff', 'nice', 'breakfast', 'included', 'modern', 'decor', 'convenient', 'parking', 'overall', 'great', 'stay', 'would', 'definitely', 'stay']",5.0
"['great', 'hotel', 'friendly', 'staff', 'given', 'chance', 'would', 'stay']",5.0
"['accommodating', 'friendly', 'warm', 'front', 'desk', 'employee', 'always', 'attentive', 'welcoming']",5.0
"['group', 'stayed', 'really', 'great', 'great', 'room', 'great', 'shopping']",5.0
"['hotel', 'nice', 'location', 'perfect', 'attached', 'galleria', 'mall', 'houston', 'lot', 'upscale', 'store']",5.0
"['room', 'spacious', 'nothing', 'special', 'great', 'location', 'mall', 'close', 'public', 'transportation']",4.0
"['hotel', 'great', 'location', 'shopping', 'galleria', 'good', 'service', 'good', 'bed', 'always', 'clean']",4.0
"['attended', 'conference', 'everything', 'amazing', 'food', 'delicious', 'service', 'first', 'class', 'location', 'also', 'convenient']",5.0
"['excellent', 'customer', 'service', 'level', 'great', 'location', 'great', 'amenity']",5.0
"['average', 'hotel', 'nice', 'close', 'galleria', 'pool', 'disappointing']",3.0
"['location', 'perfect', 'roof', 'head', 'shop', 'till', 'drop', 'westin', 'delivers', 'alwayswill', 'come', 'back', 'houston']",5.0
"['right', 'heart', 'mall', 'great', 'location', 'great', 'sound', 'proofing', 'bedroom']",4.0
"['staff', 'friendly', 'helpful', 'enjoyed', 'stay']",5.0
"['central', 'mall', 'right', 'convenient', 'super', 'shuttle', 'stop', 'take', 'airport', 'well']",4.0
"['service', 'location', 'good', 'decided', 'stay', 'extra', 'day', 'great', 'overall', 'experience']",5.0
"['nice', 'location', 'clean', 'classy', 'next', 'mall', 'convenient', 'access', 'friendly', 'staff', 'quite', 'neighborhood']",4.0
"['like', 'fact', 'htoel', 'mall', 'nt', 'travel', 'far', 'go', 'shopping', 'especially', 'houston', 'traffic', 'hectic']",5.0
"['great', 'location', 'comfy', 'room', 'staff', 'terrific', 'helpful', 'really', 'enjoyed', 'christmas', 'shopping', 'trip']",5.0
"['hotel', 'great', 'staff', 'nice', 'wonderful', 'location', 'stay']",5.0
"['high', 'class', 'hotel', 'extra', 'like', 'pay', 'internet', '22', 'tip', 'room', 'rental']",4.0
"['great', 'great', 'great', 'umbearbly', 'great', 'room', 'spacious', 'nad', 'beautiful', 'bed', 'wow', 'open', 'galleria', 'shopping', 'mall', 'loved']",5.0
"['daughter', 'wedding', '2', 'emergency', 'staff', 'could', 'caring', 'accomodating', 'clean']",5.0
"['stay', 'renaissance', 'every', 'week', 'property', 'nice', 'important', 'thing', 'great', 'people', 'work']",5.0
"['stayed', 'going', 'see', 'houston', 'astros', 'clean', 'comfortable', 'pleasant', 'stay', 'even', 'though', 'astros', 'lost']",4.0
"['clean', 'new', 'homewood', 'suite', 'shopping', 'area', 'near', 'nasa', 'johnson', 'space', 'center', 'excellent', 'stay', 'recommended']",5.0
"['hotel', 'currently', 'experiencing', 'construction', 'basic', 'amenity', 'nice', 'breakfast', 'offering']",3.0
"['booked', 'late', 'day', 'around', 'otc', 'conference', 'staff', 'hotel', 'good', 'short', 'notice', 'value', 'excellent']",4.0
"['pro', '\n', 'quick', 'check', '\n', 'quiet', 'hotel', '\n', 'great', 'ac', '\n', 'con', '\n', 'air', 'elevator', '\n', 'microwave', 'room', '\n', 'rough', 'neighborhood']",4.0
"['airport', 'shuttle', 'good', 'room', 'advertised', 'picture', 'identical', 'room', 'clean', 'comfortable', 'bed', 'room']",4.0
"['truck', 'broken', 'first', 'night', 'recieved', 'help', 'staff', 'local', 'refer', 'area', 'gunspoint', 'greenspoint']",1.0
"['unexpected', 'overnight', 'houston', 'booked', 'place', 'rate', 'half', 'cost', 'comparable', 'midrange', 'chain', 'property', 'great']",5.0
"['great', 'quite', 'clean', 'place', 'close', 'airport', 'would', 'recommend', 'anybody', 'enjoy']",5.0
"['fantastic', 'stay', 'renovation', 'allow', 'u', 'use', 'guest', 'laundry', 'staff', 'gracious', 'helpfull', 'well', 'back']",5.0
"['nice', 'place', 'great', 'rate', 'staff', 'friendly', 'mile', 'md', 'anderson', 'stay']",4.0
"['great', 'administration', 'manager', 'front', 'desk', 'employee', 'always', 'disposed', 'help', 'nice', 'stay']",4.0
"['great', 'property', 'short', 'iah', 'layover', 'short', 'walk', 'tram', 'ride', 'terminal', 'room', 'clean', 'quiet']",4.0
"['arriving', '7', 'hour', 'llate', 'missing', 'connection', 'job', 'clean', 'room', 'dated']",3.0
"['nice', 'workout', 'room', 'long', 'way', 'room', 'relatively', 'easy', 'get', 'train', 'airport', 'quite', 'clean']",4.0
"['hotel', 'airport', 'nice', 'staff', 'great', 'gym', 'top', 'notch']",5.0
"['perfect', 'hotel', 'one', 'night', 'pretty', 'old', 'layout', 'bathroom', 'old', 'clean', 'wireless', 'cost', '12', 'per', 'day', 'worked', 'well', 'room']",3.0
"['stayed', '1', 'night', 'got', 'great', 'deal', 'priceline', 'friendly', 'staff', 'easy', 'airport', 'access']",5.0
"['nice', 'hotel', 'good', 'location', 'excelent', 'breakfast', '\n', 'parking', 'could', 'free', 'charge', 'guest']",5.0
"['good', 'place', 'quick', 'visit', 'great', 'value', 'traveled', 'kid', 'pet', 'good', 'visit']",4.0
"['staff', 'excellent', 'always', 'welcome', 'youthe', 'breakfast', 'delightfu', 'enjoy', 'stay']",5.0
"['room', 'wellequipped', 'clean', 'negative', 'door', 'open', 'outside', 'motelstyle', 'free', 'breakfast', 'nice']",4.0
"['one', 'nicest', 'laquintas', 'stayed', 'staff', 'friendly', 'room', 'clean', 'room', 'extra', 'came', 'handy']",5.0
"['loved', 'hotel', 'great', 'internet', 'price', 'hotel', 'way', 'expected', 'manager', 'super', 'nice', 'great', 'bar', 'pool', 'area', 'nice', 'seating', 'area']",5.0
"['nt', 'stay', 'gross', 'look', 'nice', 'outside', 'horrible', 'inside']",1.0
"['service', 'great', 'convenient', ' ', 'would', 'recommend', 'sun', 'suite', 'extended', 'stay', 'friend', 'near', 'well']",4.0
"['great', 'extended', 'stay', 'hotel', 'adorable', 'area', 'comfortable', 'bed', 'clean', 'room']",5.0
"['room', 'smelling', 'bad', 'bed', 'sheet', 'hole', 'bathroom', 'shower', 'working', 'worst', 'motel']",1.0
"['everything', 'needed', 'houston', 'vacation', '5', 'day', 'nice', 'simple', 'quiet', 'liked', 'lot', 'ritz', 'nt', 'need']",4.0
"['nice', 'place', 'stay', 'staff', 'helpful', 'friendly', 'room', 'clean', 'comfortable', 'hotel', 'close', 'airport']",4.0
"['everyone', 'go', 'way', 'make', 'stay', 'best']",5.0
"['price', 'stay', 'free', 'wifi', 'lobby', 'breakfast', 'place', 'make', 'think', 'twice']",4.0
"['43', 'hotwireexcellent', 'many', 'time', '\n', 'good', 'place', 'stay', 'departure', '\n', 'clean', 'comfortable']",4.0
"['great', 'hotel', 'good', 'service', 'clean', 'pool', 'room', 'negative', 'area', 'would', 'want', 'walk', 'around', 'area', 'alone', 'night']",4.0
"['room', 'clean', 'shuttle', 'service', 'excellent', '\n', 'picked', 'u', 'rental', 'car', 'return', 'could', 'go', 'straight', 'airport', 'morning']",4.0
"['property', 'need', 'renovation', 'furnishing', 'seem', 'dated', 'restaurant', 'within', 'walking', 'distance']",2.0
"['staff', 'service', 'great', 'really', 'loved', 'shuttle', 'service']",5.0
"['room', 'great', 'breakfast', 'bettter', 'quality', 'expecting']",4.0
"['hotel', 'great', 'location', 'westheimer', 'road', 'close', 'lot', 'restaurant', 'shopping', 'definitely', 'stay']",4.0
"['exceptional', 'hotel', 'sure', 'repeat', 'customer', 'staff', 'nice', 'professional', 'room', 'always', 'clean', 'comfortable']",5.0
"['special', 'thanks', 'ashish', 'best', 'place', '3', 'star', 'ever', 'stay']",5.0
"['great', 'experience', 'clean', ' ', 'great', 'customer', 'service']",5.0
"['room', 'clean', 'quite', 'comfortable', 'money', 'really', 'appreciated', 'professional', 'staff', 'courtesy', 'stay']",4.0
"['great', 'stay', 'overnight', 'long', 'flight', 'room', 'big', 'breakfast', 'nice', 'stay']",4.0
"['lolita', 'front', 'desk', 'clerk', 'rude', 'checked', 'gave', 'attitude', 'disrespect']",2.0
"['stayed', '5', 'night', 'room', 'clean', 'good', 'bedding', 'package', 'towel', 'best', 'rate', 'time', 'hobby', 'area', '3', 'star']",3.0
"['location', 'literally', 'end', 'runway', 'close', 'want', 'room', 'facing', 'back']",3.0
"['stay', 'flight', 'cancelled', 'houston', 'good', 'hotel', 'large', 'room', 'free', 'wifi', 'good', 'burger']",3.0
"['room', 'layover', 'houston', 'wonderful', 'stay', 'hotel', 'including', 'staff']",4.0
"['1', 'block', 'house', 'blue', 'easy', 'walking', 'distance', 'main', 'street', 'shoppingstaff', 'helpfull', 'direction']",4.0
"['excellent', 'location', 'great', 'service', 'reception', 'staff']",4.0
"['nice', 'place', 'stay', 'clean', 'quiet', 'relaxing', '\n', 'helpful', ' ', 'courteous', '\n', 'definitely', 'stay', '\n', 'houston']",5.0
"['one', 'best', 'motel', 'area', 'place', 'near', 'downtown', 'nice', 'room', 'visit', 'future']",5.0
"['clean', 'friendly', 'service', 'breakfast', 'bar', 'good', 'basic']",4.0
"['stay', 'unfortunate', 'start', 'family', 'cruise', 'vacation', 'poor', 'service', 'dirty', 'room', 'especially', 'bathroom', 'overall', 'poor', 'experience']",1.0
"['clean', 'room', 'slept', 'great', 'good', 'breakfast', 'great', 'staff', 'perfect', 'place', 'stay', 'one', 'night', 'one', 'need', 'fly', 'cruise', 'next', 'day']",4.0
"['stayed', 'many', 'time', 'enjoyed', 'stay', 'clean', 'economical', 'friendly', 'staff', 'would', 'recomend', 'one']",4.0
"['front', 'desk', 'help', 'manager', 'always', 'helpful', 'willing', 'make', 'stay', 'comfortable', 'possible', 'wgreer']",4.0
"['stay', 'weekend', 'room', 'nice', 'clean']",4.0
"['great', 'staff', 'accommodation', 'room', 'clean']",5.0
"['nice', 'staff', 'ground', 'lobby', 'restaurant', 'excellent', 'condition', '\n', 'room', 'ok', 'seem', 'old', 'lack', 'quality', 'rate', 'paid']",2.0
"['title', 'say', 'check', 'clerk', 'cheerful', 'helpful', 'look', 'like', 'cleaned', 'place', 'nicely', 'including', 'new', 'bed']",4.0
"['clean', 'motelfriendly', 'staffgreat', 'location', 'men', 'ladiesif', 'call', 'lady']",3.0
"['relatively', 'quiet', 'clean', 'place', 'close', 'airport', 'great', 'mexican', 'restaurant', 'front', 'neighborhood', 'nice']",4.0
"['cheesy', 'room', 'dirty', 'carpet', 'elevator', 'provide', 'shuttle', 'service', 'hospital', 'pool', 'look', 'like', 'something', 'nt', 'want', 'get']",2.0
"['time', 'go', 'relax', 'motel', '6', 'relaxing', 'u', 'could', 'stop', 'bye', 'see', 'self']",5.0
"['motel', 'badly', 'need', 'refurbishment', 'including', 'new', 'window', 'air', 'conditioning']",1.0
"['nicer', 'outside', 'room', 'smelled', 'like', 'smoke', 'nonsmoking', 'room', 'noisy', 'air', 'con']",3.0
"['sheet', 'nt', 'clean', 'roach', 'dead', 'floor', 'people', 'worked', 'front', 'rude', 'bad', 'never']",1.0
"['good', 'breakfast', 'airport', 'shuttle', 'hotel', '3', 'star', 'hotel', 'two', 'year', 'ago', 'done', 'lot', 'update']",4.0
"['nt', 'waste', 'time', ' ', 'gross', 'never', 'unpacked', ' ', 'moved', 'laquinta', ' ', 'grand', 'parkway']",1.0
"['wear', 'mask', 'sleep', 'clothes', '\n', 'better', 'yet', 'leavego', 'somewhere', 'else', 'health', '\n', 'truly', 'despicable']",1.0
"['room', 'clean', 'generally', 'unappealing', 'great', 'location', 'first', 'choice', 'ok', 'night', 'sleep', 'pinch']",1.0
"['say', 'stayed', 'week', 'got', 'many', 'bite']",1.0
"['pretty', 'good', 'stay', 'nicer', 'hotel', 'found', 'within', 'price', 'budget']",5.0
"['nice', 'comfortable', 'hotel', 'employee', 'nice', 'helped', 'make', 'trip', 'stress', 'free', 'excellent']",5.0
"['nice', 'family', 'run', 'hotel', 'modern', 'clean', 'every', 'imaginable', 'amenity', 'included', 'room', 'great', 'place', 'stay', 'near', 'hobby', 'airport']",5.0
"['property', 'seems', 'alot', 'better', 'condition', 'room', 'cleaner', 'give', '7', '10']",4.0
"['staff', 'friendly', 'helpful', 'facility', 'clean', 'pleased', 'room', 'plan', 'go', 'back', 'soon']",5.0
"['location', 'location', 'location', 'good', 'nice', 'service', 'beat', 'price']",4.0
"['stayed', 'one', 'night', 'clean', 'nice', 'staff', 'clean', 'indoor', 'pool', 'hot', 'tub', 'good', 'breakfast', 'included', 'stay']",4.0
"['good', 'location', 'friendly', 'staff', 'could', 'little', 'cleaner', 'well', 'lit', 'night']",4.0
"['hotel', 'clean', 'room', 'large', 'connecting', 'room', 'nt', 'good', 'job', 'insulating', 'noise', 'neighbor', 'door']",4.0
"['exceptional', 'people', 'front', 'desk', 'good', 'room', 'reasonable', 'price', 'could', 'ask', 'check', 'check']",4.0
"['excelent', 'arrive', 'steady', 'departure', 'great', 'breakfast', 'pool', 'sleep', 'great', 'two', 'litte', 'chihuahua', 'walk', 'around', 'block', 'excellent', 'area', 'quiet', 'secure']",5.0
"['hotel', 'situated', 'i10', 'gave', 'quick', 'entrance', 'exit']",4.0
"['5', 'star', 'cheap', 'freindly', 'staff', 'clean', 'room', 'ca', 'nt', 'ask', 'better', 'tan', 'brand', 'new', 'room', 'flat', 'screen', 'tv']",5.0
"['would', 'recommend', 'hotel', 'good', 'value', 'clean', 'especially', 'quick', 'stay', 'hotel', 'easy', 'find', 'right', 'i45', 'safe']",4.0
"['stayed', '4th', 'july', 'bed', 'comfortable', 'room', 'nice', 'n', 'clean', 'good', 'value', 'money']",4.0
"['thing', 'missing', 'king', 'size', 'bed', 'room', 'little', 'cramped', 'everything']",4.0
"['customer', 'service', 'horrible', 'stay', 'place']",1.0
"['nice', 'motel', 'room', 'clean', 'bathroom', 'ac', 'really', 'noisy']",3.0
"['diana', ' ', 'cleaning', 'staff', 'helped', 'find', 'ipad', 'misplaced', 'quick', ' ', 'courteous', 'staff', 'pleasant', 'great', 'hotel']",5.0
"['nice', 'hotel', 'old', 'remodeled', 'breakfast', 'buffet', 'nt', 'accept', 'room', 'back']",4.0
"['room', 'somewhat', 'musty', 'smell', 'bed', 'ok', 'hotel', 'dated', 'loved', 'interior', 'decoration', 'lobby', 'staff', 'seemed', 'friendly', 'overall', 'bad']",4.0
"['average', 'part', 'hotel', 'need', 'attention', 'staff', 'helpful', 'great', 'location', 'anything', 'reliant']",3.0
"['hotel', 'clean', 'affordable', 'location', 'appopriate', 'need', 'internet', 'speed', 'ok', 'outstanding']",3.0
"['room', 'clean', 'quiet', 'night', 'especially', 'like', 'amenity', 'hotel', 'offer', 'room']",5.0
"['newish', 'clean', 'refreshing', 'change', 'area', 'real', 'fast', 'internet', 'big', 'plus', '\n', 'filler', 'word', 'make', '100', 'character']",4.0
"['every', 'rated', 'aboveand', 'staff', 'greatplus', 'got', 'cheap', 'ratea', 'nice', 'breakfast', 'lobby', 'nice']",5.0
"['plus', '\n ', 'microfridge', '\n ', 'clean', 'room', '\n ', 'close', 'highway', '\n ', 'good', 'price', 'around', '50', '\n ', 'quiet', '\n', 'minus', '\n ', 'staff', 'descent', 'outgoing']",4.0
"['good', 'stay', 'good', 'deal', 'good', 'price', '\n ', 'free', 'breakfast', '\n ', 'close', 'highway', '\n ', 'good', 'sized', 'room', 'suite', '\n', 'satisfied']",4.0
"['located', 'busy', 'freeway', 'quiet', 'night', 'restaurant', 'choice', 'within', '200', 'yard', 'excellent', 'room']",4.0
"['staff', 'went', 'way', 'make', 'stay', 'good', 'one', 'needed', 'thing', 'made', 'sure', 'got', 'needed']",5.0
"['room', 'ok', 'loved', 'free', 'wifi', 'place', 'charge', 'fee']",5.0
"['spent', '10', 'day', 'ca', 'nt', 'compaint', 'front', 'desk', 'clean', 'friendly', 'room', 'clean', 'organized', 'bad', 'tv', 'signal', 'pet', 'friendly']",3.0
"['trip', 'houston', 'see', 'family', 'member', 'every', 'thing', 'went', 'well', 'hotel', 'conveniently', 'located', 'stay']",4.0
"['clean', 'large', 'room', 'thin', 'wall', 'could', 'hear', 'neighbour', 'arguing', 'breakfast', 'impressing', 'ok', 'concidering', 'price', 'hotel']",3.0
"['little', 'hard', 'find', 'entranc', 'e', 'good', 'location', 'clean', 'large', 'nice', 'room', '\n', 'go', 'area', 'lot', 'go', 'back']",4.0
"['excellent', 'customer', 'service', 'wonderful', 'staff', 'recommend', 'hotel', 'everyone']",5.0
"['look', 'photo', 'speak', 'really', 'run', 'manager', 'reception', 'really', 'chip', 'soda']",2.0
"['nt', 'like', 'hotel', 'given', 'area', 'crowd', 'hotel', 'hotel', 'fine', 'oncr', 'quiet', 'could', 'better', 'block']",3.0
"['stayed', 'one', 'night', 'leaving', 'neighborhood', 'bit', 'sketchy', 'room', 'grungy', 'okay', 'would', 'stay']",2.0
"['66', 'king', 'size', 'bed', 'total', 'price', 'ttl', 'clean', '\n', 'hotel', ' ', 'com', 'found', 'deal']",4.0
"['stayed', '2', 'night', 'clean', 'comfortable', 'modern', 'furnishing', 'hampton', 'inn', 'highway', 'enough', 'much', 'noise', 'staff', 'friendly']",5.0
"['typical', 'hampton', 'inn', 'clean', 'good', 'sleep', 'quality', 'decent', 'breakfast', 'chose', 'area']",4.0
"['front', 'desk', 'manager', 'centrum', 'rude', 'friendly']",1.0
"['friendly', 'staffclean', 'room', 'quality', 'breakfast', 'food', 'beverage', 'great', 'experience', 'throughout', 'stay']",4.0
"['price', 'good', '8', 'day', 'quit', 'room', 'never', 'heard', 'another', 'room', 'clean', 'every', 'day', 'new', 'towel']",4.0
"['friendly', 'staffsoooooooooo', 'quiet', 'peaceful', 'provided', 'complimentary', 'breakfast', 'morningcustomer', 'servic', 'great']",5.0
"['like', 'people', 'room', 'really', 'clean', 'confy', 'fron', 'desk', 'rep', 'really', 'nice', 'help', 'lot']",5.0
"['horrible', 'experience', 'room', 'dirty', 'dirty', 'blanket', 'towel', 'hole', 'never', 'vacuumed', 'dirty', 'carpet', 'light', 'bulb', 'never', 'replace']",1.0
"['close', 'airport', 'ride', 'shuttle', 'interview', 'united', 'great', 'family', 'run', 'tjey', 'pleasant']",5.0
"['friendly', 'staff', 'great', 'room', 'free', 'shuttle', '\n', 'two', 'big', 'thumb']",5.0
"['close', 'airport', 'yet', 'quiet', 'friendly', 'staff', 'decent', 'breakfast', 'comfortable', 'bed', 'free', 'wifi', 'lot', 'parking']",4.0
